Filename,Technique,Kernel,Method,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10
WW182S175G0.mat,gaussian,5,avg_min_intensity,"[[  0  51]
 [  0   2]
 [529   2]
 [529  11]]","[[  0 201]
 [  0  33]
 [529  28]
 [529  97]]","[[  0 159]
 [  0  38]
 [529  50]
 [529  47]]","[[  0 287]
 [  0 102]
 [529 102]
 [529 155]]","[[  0 285]
 [  0 117]
 [529 103]
 [529 158]]","[[  0 285]
 [  0  80]
 [529  89]
 [529 134]]","[[  0 248]
 [  0  91]
 [529  83]
 [529 147]]","[[  0 221]
 [  0  46]
 [529  60]
 [529 118]]","[[  0 206]
 [  0 101]
 [529  54]
 [529 115]]","[[  0 242]
 [  0  77]
 [529  45]
 [529 120]]"
WW182S175G0.mat,gaussian,7,q1,"[[  0 273]
 [  0  47]
 [529  47]
 [529 219]]","[[  0 266]
 [  0  47]
 [529  64]
 [529 197]]","[[  0 280]
 [  0  78]
 [529  78]
 [529 205]]","[[  0 274]
 [  0  70]
 [529  79]
 [529 210]]","[[  0 197]
 [  0  30]
 [529  40]
 [529 119]]",[],"[[  0 157]
 [  0  23]
 [529  23]
 [529  23]]","[[  0 278]
 [  0  41]
 [529  55]
 [529 204]]","[[  0 294]
 [  0  76]
 [529  86]
 [529 239]]","[[  0 260]
 [  0  70]
 [529  79]
 [529 185]]"
WW182S175G0.mat,gaussian,7,avg_min_intensity,"[[  0  60]
 [  0   2]
 [529   2]
 [529  41]]","[[  0 210]
 [  0  80]
 [529  80]
 [529  97]]","[[  0 230]
 [  0  70]
 [529  70]
 [529 128]]","[[  0 407]
 [  0 173]
 [529 173]
 [529 265]]","[[  0 266]
 [  0 105]
 [529 109]
 [529 130]]","[[  0 251]
 [  0  82]
 [529  95]
 [529 139]]","[[  0 291]
 [  0 125]
 [529 134]
 [529 186]]",[],"[[  0 390]
 [  0 153]
 [529 153]
 [529 266]]",[]
WW182S175G0.mat,gaussian,9,q1,"[[  0 278]
 [  0  53]
 [529  62]
 [529 224]]","[[  0 268]
 [  0  59]
 [529  68]
 [529 212]]","[[  0 173]
 [  0  48]
 [529  48]
 [529 104]]","[[  0 256]
 [  0  67]
 [529  59]
 [529 174]]","[[  0 274]
 [  0  77]
 [529  85]
 [529 200]]","[[  0 173]
 [  0  28]
 [529  28]
 [529  41]]","[[  0 266]
 [  0  55]
 [529  41]
 [529 182]]","[[  0 203]
 [  0  19]
 [529  31]
 [529 132]]","[[  0 137]
 [  0  34]
 [529  15]
 [529  39]]","[[  0 263]
 [  0  59]
 [529  59]
 [529 179]]"
WW182S175G0.mat,gaussian,9,avg_min_intensity,[],[],[],[],"[[  0 219]
 [  0 101]
 [529 109]
 [529 135]]","[[  0 252]
 [  0 100]
 [529 108]
 [529 131]]","[[  0 190]
 [  0  86]
 [529  76]
 [529  86]]",[],[],"[[  0 275]
 [  0 136]
 [529 163]
 [529 191]]"
WW182S175G0.mat,gaussian,11,q1,"[[  0 228]
 [  0 110]
 [529 119]
 [529 183]]","[[  0 273]
 [  0  63]
 [529  99]
 [529 200]]","[[  0 194]
 [  0  62]
 [529  62]
 [529 148]]","[[  0 265]
 [  0 128]
 [529 165]
 [529 208]]","[[  0 268]
 [  0  92]
 [529  87]
 [529 212]]","[[  0 301]
 [  0  71]
 [529  80]
 [529 236]]","[[  0 258]
 [  0  68]
 [529  77]
 [529 185]]","[[  0 187]
 [  0  44]
 [529  44]
 [529 121]]","[[  0 122]
 [  0  38]
 [529  38]
 [529  87]]","[[  0 134]
 [  0  21]
 [529  39]
 [529  88]]"
WW182S175G0.mat,gaussian,11,avg_min_intensity,[],"[[  0 217]
 [  0  78]
 [529  78]
 [529 110]]","[[  0 327]
 [  0 133]
 [529 141]
 [529 243]]","[[  0 223]
 [  0 106]
 [529 110]
 [529 120]]","[[  0 275]
 [  0  90]
 [529  90]
 [529 170]]","[[  0 221]
 [  0  72]
 [529  90]
 [529 117]]","[[  0 246]
 [  0 105]
 [529 100]
 [529 142]]","[[  0 249]
 [  0 126]
 [529 135]
 [529 155]]","[[  0 262]
 [  0 108]
 [529  99]
 [529 141]]","[[  0 241]
 [  0 116]
 [529 104]
 [529 155]]"
WW172S050G0.mat,gaussian,3,q1,"[[  0 126]
 [  0  42]
 [529  24]
 [529  62]]","[[  0 239]
 [  0  97]
 [529  86]
 [529 137]]","[[  0 139]
 [  0  44]
 [529  35]
 [529  84]]","[[  0 187]
 [  0  43]
 [529  43]
 [529 112]]","[[  0 284]
 [  0  84]
 [529  94]
 [529 182]]","[[  0 222]
 [  0  57]
 [529  57]
 [529 124]]","[[  0 185]
 [  0  59]
 [529  54]
 [529 112]]","[[  0 279]
 [  0  67]
 [529  67]
 [529 167]]","[[  0 230]
 [  0  56]
 [529  56]
 [529 118]]","[[  0 279]
 [  0  78]
 [529  78]
 [529 167]]"
WW172S050G0.mat,gaussian,3,avg_min_intensity,"[[  0  48]
 [  0   6]
 [529   6]
 [529  12]]","[[  0 213]
 [  0  27]
 [529  45]
 [529  91]]","[[  0 314]
 [  0  63]
 [529  54]
 [529 153]]","[[  0 338]
 [  0  31]
 [529  50]
 [529 217]]","[[  0 276]
 [  0  42]
 [529  42]
 [529 136]]","[[  0 317]
 [  0 103]
 [529 103]
 [529 190]]","[[  0 367]
 [  0 114]
 [529 122]
 [529 264]]","[[  0 171]
 [  0  43]
 [529  48]
 [529  79]]","[[  0 235]
 [  0  58]
 [529  41]
 [529 133]]","[[  0 288]
 [  0  82]
 [529  82]
 [529 156]]"
WW172S050G0.mat,gaussian,5,q1,"[[  0 273]
 [  0  95]
 [529  86]
 [529 171]]","[[  0 205]
 [  0  78]
 [529  78]
 [529  83]]","[[  0 225]
 [  0  61]
 [529  32]
 [529  74]]","[[  0 215]
 [  0  35]
 [529  43]
 [529  81]]","[[  0 282]
 [  0  97]
 [529 108]
 [529 170]]","[[  0 275]
 [  0 111]
 [529 102]
 [529 173]]","[[  0 187]
 [  0  28]
 [529  50]
 [529  81]]","[[  0 265]
 [  0  96]
 [529  68]
 [529 173]]",[],"[[  0 276]
 [  0  53]
 [529  25]
 [529 174]]"
WW172S050G0.mat,gaussian,5,avg_min_intensity,"[[  0  44]
 [  0  16]
 [529   8]
 [529  21]]","[[  0 213]
 [  0  38]
 [529  43]
 [529  77]]","[[  0 286]
 [  0 105]
 [529  59]
 [529 125]]","[[  0 288]
 [  0 118]
 [529 108]
 [529 141]]","[[  0 351]
 [  0 129]
 [529 120]
 [529 211]]","[[  0 286]
 [  0 104]
 [529  49]
 [529 125]]","[[  0 386]
 [  0 118]
 [529  91]
 [529 234]]","[[  0 252]
 [  0  78]
 [529  78]
 [529 141]]","[[  0 330]
 [  0 169]
 [529 150]
 [529 189]]",[]
WW172S050G0.mat,gaussian,7,q1,"[[  0 211]
 [  0  32]
 [529  32]
 [529 100]]","[[  0 272]
 [  0  93]
 [529  93]
 [529 151]]","[[  0 218]
 [  0  77]
 [529  68]
 [529 136]]","[[  0 274]
 [  0 112]
 [529 130]
 [529 180]]","[[  0 288]
 [  0  98]
 [529  90]
 [529 176]]","[[  0 279]
 [  0  83]
 [529  83]
 [529 168]]","[[  0 289]
 [  0  36]
 [529  72]
 [529 186]]","[[  0 204]
 [  0  45]
 [529  65]
 [529 102]]","[[  0 136]
 [  0  51]
 [529  56]
 [529  90]]","[[  0 179]
 [  0  39]
 [529  39]
 [529  81]]"
WW172S050G0.mat,gaussian,7,avg_min_intensity,[],"[[  0 255]
 [  0  87]
 [529  87]
 [529 142]]","[[  0 333]
 [  0  87]
 [529  95]
 [529 180]]","[[  0 250]
 [  0 107]
 [529  79]
 [529 137]]","[[  0 228]
 [  0  70]
 [529  70]
 [529 126]]","[[  0 266]
 [  0  71]
 [529  83]
 [529 155]]","[[  0 336]
 [  0  80]
 [529  90]
 [529 213]]","[[  0 245]
 [  0  89]
 [529  89]
 [529 137]]","[[  0 256]
 [  0  54]
 [529  81]
 [529 125]]","[[  0 295]
 [  0 101]
 [529 109]
 [529 184]]"
WW172S050G0.mat,gaussian,9,q1,"[[  0 159]
 [  0  46]
 [529  38]
 [529  80]]","[[  0 274]
 [  0 118]
 [529 118]
 [529 171]]","[[  0 209]
 [  0  44]
 [529  45]
 [529  67]]","[[  0 275]
 [  0  76]
 [529  66]
 [529 182]]","[[  0 271]
 [  0  47]
 [529  60]
 [529 178]]","[[  0 275]
 [  0  95]
 [529  95]
 [529 186]]","[[  0 276]
 [  0 139]
 [529 134]
 [529 201]]","[[  0 259]
 [  0  37]
 [529  64]
 [529 113]]","[[  0 220]
 [  0  53]
 [529  57]
 [529  99]]","[[  0 191]
 [  0  34]
 [529  52]
 [529  98]]"
WW172S050G0.mat,gaussian,9,avg_min_intensity,[],"[[  0 237]
 [  0  79]
 [529  89]
 [529 134]]","[[  0 269]
 [  0  83]
 [529  93]
 [529 166]]","[[  0 286]
 [  0 101]
 [529  50]
 [529 145]]","[[  0 267]
 [  0  76]
 [529  86]
 [529 185]]","[[  0 315]
 [  0 191]
 [529 200]
 [529 213]]","[[  0 331]
 [  0 156]
 [529 179]
 [529 218]]","[[  0 247]
 [  0  88]
 [529  64]
 [529 143]]","[[  0 230]
 [  0  67]
 [529  85]
 [529 127]]","[[  0 328]
 [  0 102]
 [529 102]
 [529 195]]"
WW172S050G0.mat,gaussian,11,q1,"[[  0 216]
 [  0  99]
 [529  79]
 [529 137]]","[[  0 261]
 [  0  95]
 [529 103]
 [529 149]]","[[  0 212]
 [  0  91]
 [529  63]
 [529 134]]","[[  0 277]
 [  0 118]
 [529 110]
 [529 179]]","[[  0 282]
 [  0  90]
 [529  99]
 [529 161]]","[[  0 274]
 [  0 108]
 [529  98]
 [529 163]]","[[  0 279]
 [  0  86]
 [529  77]
 [529 196]]","[[  0 169]
 [  0  48]
 [529  43]
 [529  85]]","[[  0 203]
 [  0  55]
 [529  36]
 [529 100]]","[[  0 279]
 [  0  97]
 [529  98]
 [529 168]]"
WW172S050G0.mat,gaussian,11,avg_min_intensity,[],"[[  0 274]
 [  0  96]
 [529  96]
 [529 180]]","[[  0 265]
 [  0  86]
 [529 122]
 [529 153]]","[[  0 261]
 [  0  95]
 [529  86]
 [529 157]]","[[  0 278]
 [  0  76]
 [529  72]
 [529 158]]","[[  0 496]
 [  0 173]
 [529 192]
 [529 346]]","[[  0 370]
 [  0 186]
 [529 186]
 [529 258]]","[[  0 294]
 [  0 147]
 [529 157]
 [529 210]]","[[  0 302]
 [  0 162]
 [529 162]
 [529 190]]","[[  0 246]
 [  0  90]
 [529  90]
 [529 133]]"
WW141S125GN10.mat,gaussian,3,q1,"[[  0 207]
 [  0  48]
 [529  44]
 [529  96]]","[[  0 192]
 [  0  36]
 [529  36]
 [529 112]]","[[  0 101]
 [  0   1]
 [529   5]
 [529  17]]","[[  0 162]
 [  0  35]
 [529  35]
 [529  88]]","[[  0 140]
 [  0  29]
 [529  29]
 [529  47]]","[[  0 167]
 [  0  46]
 [529  55]
 [529 102]]","[[  0 216]
 [  0  48]
 [529  48]
 [529 119]]","[[  0 152]
 [  0  41]
 [529  41]
 [529  86]]","[[  0 162]
 [  0  14]
 [529  23]
 [529  60]]",[]
WW141S125GN10.mat,gaussian,3,avg_min_intensity,"[[  0  73]
 [  0  11]
 [529  11]
 [529  46]]","[[  0 234]
 [  0  65]
 [529  56]
 [529 176]]","[[  0 193]
 [  0  13]
 [529  21]
 [529  62]]","[[  0 273]
 [  0  55]
 [529  92]
 [529 122]]","[[  0 197]
 [  0  54]
 [529  44]
 [529 132]]","[[  0 200]
 [  0  50]
 [529  14]
 [529 106]]","[[  0 216]
 [  0  74]
 [529  74]
 [529 160]]",[],"[[  0 228]
 [  0  48]
 [529  39]
 [529 116]]","[[  0 344]
 [  0 113]
 [529  85]
 [529 242]]"
WW141S125GN10.mat,gaussian,5,q1,"[[  0 172]
 [  0  39]
 [529  39]
 [529  75]]","[[  0 191]
 [  0  38]
 [529  38]
 [529  89]]","[[  0 153]
 [  0  27]
 [529  27]
 [529  31]]","[[  0 138]
 [  0  -2]
 [529   6]
 [529   7]]","[[  0 196]
 [  0  33]
 [529  33]
 [529  82]]","[[  0 142]
 [  0  51]
 [529  14]
 [529  58]]","[[  0 195]
 [  0  58]
 [529  39]
 [529 132]]","[[  0 153]
 [  0  23]
 [529  23]
 [529  50]]","[[  0 200]
 [  0  42]
 [529  42]
 [529  78]]","[[  0 223]
 [  0  80]
 [529  62]
 [529 131]]"
WW141S125GN10.mat,gaussian,5,avg_min_intensity,"[[  0  52]
 [  0   3]
 [529   3]
 [529  34]]","[[  0 289]
 [  0  90]
 [529  90]
 [529 168]]","[[  0 196]
 [  0  39]
 [529  21]
 [529  93]]","[[  0 308]
 [  0  74]
 [529  67]
 [529 182]]","[[  0 195]
 [  0  22]
 [529  31]
 [529  42]]","[[  0 268]
 [  0  73]
 [529  73]
 [529 122]]","[[  0 208]
 [  0   2]
 [529   2]
 [529  56]]","[[  0 207]
 [  0  37]
 [529  37]
 [529 103]]","[[  0 151]
 [  0  24]
 [529  24]
 [529  40]]","[[  0 278]
 [  0  61]
 [529  51]
 [529  87]]"
WW141S125GN10.mat,gaussian,7,q1,"[[  0 180]
 [  0  58]
 [529  67]
 [529 114]]","[[  0 200]
 [  0  56]
 [529  29]
 [529 116]]","[[  0 181]
 [  0  36]
 [529  36]
 [529  68]]",[],"[[  0 248]
 [  0  43]
 [529  43]
 [529 117]]","[[  0 178]
 [  0  57]
 [529  52]
 [529 105]]","[[  0 178]
 [  0  32]
 [529  32]
 [529  80]]","[[  0 140]
 [  0  37]
 [529  33]
 [529  46]]",[],"[[  0 180]
 [  0  31]
 [529  31]
 [529  82]]"
WW141S125GN10.mat,gaussian,7,avg_min_intensity,[],"[[  0 337]
 [  0  23]
 [529  32]
 [529 156]]",[],[],"[[  0 240]
 [  0  42]
 [529  51]
 [529  99]]","[[  0 243]
 [  0 -12]
 [529  52]
 [529  76]]","[[  0 250]
 [  0 121]
 [529 121]
 [529 128]]","[[  0 237]
 [  0 133]
 [529 114]
 [529 144]]","[[  0 227]
 [  0  51]
 [529  32]
 [529 123]]","[[  0 220]
 [  0  35]
 [529  48]
 [529  78]]"
WW141S125GN10.mat,gaussian,9,q1,"[[  0 178]
 [  0  31]
 [529  40]
 [529  84]]","[[  0 192]
 [  0  40]
 [529  22]
 [529  99]]","[[  0 166]
 [  0  39]
 [529  39]
 [529  73]]","[[  0 207]
 [  0  36]
 [529  36]
 [529  81]]","[[  0 183]
 [  0  35]
 [529  35]
 [529  85]]","[[  0 284]
 [  0 115]
 [529 125]
 [529 209]]","[[  0 182]
 [  0  43]
 [529  57]
 [529 116]]","[[  0 191]
 [  0  38]
 [529  20]
 [529  70]]","[[  0 150]
 [  0  38]
 [529  38]
 [529  67]]","[[  0 214]
 [  0  47]
 [529  47]
 [529 113]]"
WW141S125GN10.mat,gaussian,9,avg_min_intensity,[],"[[  0 288]
 [  0  47]
 [529  38]
 [529 135]]","[[  0 291]
 [  0 124]
 [529 142]
 [529 160]]","[[  0 292]
 [  0 179]
 [529 161]
 [529 191]]","[[  0 260]
 [  0  55]
 [529  37]
 [529 158]]","[[  0 279]
 [  0 103]
 [529 103]
 [529 177]]","[[  0 295]
 [  0 115]
 [529 143]
 [529 145]]","[[  0 280]
 [  0 101]
 [529 119]
 [529 138]]","[[  0 254]
 [  0  53]
 [529  39]
 [529 113]]","[[  0 332]
 [  0  52]
 [529  33]
 [529 160]]"
WW141S125GN10.mat,gaussian,11,q1,"[[  0 165]
 [  0  29]
 [529  29]
 [529  72]]","[[  0 182]
 [  0  39]
 [529  39]
 [529  60]]","[[  0 146]
 [  0  58]
 [529  30]
 [529  90]]","[[  0 183]
 [  0  51]
 [529  42]
 [529 117]]","[[  0 222]
 [  0  41]
 [529  14]
 [529 121]]","[[  0 193]
 [  0  42]
 [529  33]
 [529  81]]","[[  0 201]
 [  0  50]
 [529  22]
 [529  85]]","[[  0 176]
 [  0  59]
 [529  68]
 [529 120]]","[[  0 195]
 [  0  22]
 [529  49]
 [529  83]]","[[  0 154]
 [  0  27]
 [529  27]
 [529  41]]"
WW141S125GN10.mat,gaussian,11,avg_min_intensity,[],"[[  0 252]
 [  0  37]
 [529  44]
 [529 150]]",[],"[[  0 291]
 [  0 180]
 [529 168]
 [529 197]]","[[  0 208]
 [  0  25]
 [529  38]
 [529  47]]","[[  0 237]
 [  0  28]
 [529  46]
 [529 115]]",[],"[[  0 276]
 [  0 130]
 [529 168]
 [529 160]]","[[  0 229]
 [  0  57]
 [529  29]
 [529 151]]","[[  0 286]
 [  0  45]
 [529  41]
 [529 109]]"
WW182S075G0.mat,gaussian,3,q1,"[[  0 118]
 [  0  28]
 [529  28]
 [529  64]]","[[  0 216]
 [  0  29]
 [529  53]
 [529 108]]","[[  0 226]
 [  0  21]
 [529  47]
 [529 142]]","[[  0 204]
 [  0  33]
 [529  33]
 [529 130]]","[[  0 163]
 [  0  44]
 [529  44]
 [529 116]]","[[  0 196]
 [  0  56]
 [529  48]
 [529 140]]","[[  0 192]
 [  0  33]
 [529  33]
 [529 108]]","[[  0 276]
 [  0  67]
 [529  59]
 [529 212]]","[[  0 265]
 [  0  67]
 [529  67]
 [529 201]]","[[  0 140]
 [  0  29]
 [529  29]
 [529  56]]"
WW182S075G0.mat,gaussian,3,avg_min_intensity,"[[  0  55]
 [  0   8]
 [529   8]
 [529  34]]","[[  0 202]
 [  0  45]
 [529  45]
 [529 109]]","[[  0 422]
 [  0 166]
 [529 128]
 [529 300]]","[[  0 284]
 [  0 118]
 [529 118]
 [529 202]]","[[  0 323]
 [  0  60]
 [529  78]
 [529 206]]","[[  0 341]
 [  0 143]
 [529 126]
 [529 209]]","[[  0 259]
 [  0  81]
 [529  95]
 [529 138]]","[[  0 251]
 [  0 102]
 [529  65]
 [529 119]]","[[  0 186]
 [  0   5]
 [529   0]
 [529  94]]","[[  0 294]
 [  0  55]
 [529  55]
 [529 162]]"
WW182S075G0.mat,gaussian,5,q1,"[[  0 275]
 [  0  51]
 [529  43]
 [529 206]]","[[  0 259]
 [  0  39]
 [529  49]
 [529 175]]","[[  0 217]
 [  0  36]
 [529  32]
 [529 147]]","[[  0 278]
 [  0  73]
 [529  82]
 [529 194]]","[[  0 284]
 [  0  60]
 [529  51]
 [529 202]]","[[  0 180]
 [  0  44]
 [529  35]
 [529  95]]","[[  0 238]
 [  0  63]
 [529  63]
 [529 127]]","[[  0 113]
 [  0 -22]
 [529  24]
 [529  25]]","[[  0 233]
 [  0  66]
 [529  57]
 [529 145]]","[[  0 129]
 [  0  32]
 [529  32]
 [529  72]]"
WW182S075G0.mat,gaussian,5,avg_min_intensity,"[[  0  36]
 [  0   5]
 [529   5]
 [529  18]]","[[  0 369]
 [  0 106]
 [529 115]
 [529 208]]","[[  0 286]
 [  0  93]
 [529 116]
 [529 155]]",[],"[[  0 276]
 [  0 111]
 [529  83]
 [529 135]]","[[  0 277]
 [  0  42]
 [529  51]
 [529 151]]","[[  0 394]
 [  0 141]
 [529 141]
 [529 248]]","[[  0 226]
 [  0  47]
 [529  49]
 [529 104]]","[[  0 224]
 [  0  53]
 [529  64]
 [529 113]]","[[  0 257]
 [  0  48]
 [529  53]
 [529 125]]"
WW182S075G0.mat,gaussian,7,q1,"[[  0 123]
 [  0  30]
 [529  30]
 [529  77]]","[[  0 278]
 [  0  70]
 [529  52]
 [529 213]]","[[  0 213]
 [  0  54]
 [529  49]
 [529 138]]","[[  0 274]
 [  0  61]
 [529  61]
 [529 200]]","[[  0 290]
 [  0  78]
 [529  51]
 [529 224]]","[[  0 279]
 [  0  60]
 [529  60]
 [529 195]]","[[  0 167]
 [  0  42]
 [529  42]
 [529  82]]","[[  0 153]
 [  0  25]
 [529  25]
 [529  32]]","[[  0 271]
 [  0  65]
 [529  46]
 [529 215]]","[[  0 283]
 [  0  76]
 [529  76]
 [529 217]]"
WW182S075G0.mat,gaussian,7,avg_min_intensity,"[[  0  56]
 [  0   2]
 [529   2]
 [529   7]]","[[  0 203]
 [  0  80]
 [529  57]
 [529 100]]","[[  0 545]
 [  0 155]
 [529 155]
 [529 384]]","[[  0 196]
 [  0  81]
 [529  89]
 [529 113]]","[[  0 351]
 [  0 176]
 [529 176]
 [529 199]]","[[  0 195]
 [  0  73]
 [529  64]
 [529 112]]","[[  0 215]
 [  0  43]
 [529  97]
 [529 113]]","[[  0 288]
 [  0 136]
 [529 119]
 [529 196]]","[[  0 255]
 [  0  69]
 [529  88]
 [529 132]]","[[  0 240]
 [  0  86]
 [529  76]
 [529 100]]"
WW182S075G0.mat,gaussian,9,q1,"[[  0 124]
 [  0  38]
 [529  15]
 [529  80]]","[[  0 284]
 [  0  26]
 [529  55]
 [529 183]]","[[  0 263]
 [  0 115]
 [529 115]
 [529 208]]","[[  0 278]
 [  0  80]
 [529  89]
 [529 195]]","[[  0 290]
 [  0  50]
 [529  68]
 [529 216]]","[[  0 281]
 [  0  70]
 [529  70]
 [529 198]]","[[  0 276]
 [  0  79]
 [529  75]
 [529 211]]","[[  0 217]
 [  0  18]
 [529  46]
 [529 148]]","[[  0 281]
 [  0  56]
 [529  79]
 [529 207]]","[[  0 299]
 [  0  57]
 [529  83]
 [529 216]]"
WW182S075G0.mat,gaussian,9,avg_min_intensity,[],"[[  0 275]
 [  0 118]
 [529 109]
 [529 162]]","[[  0 373]
 [  0 123]
 [529 134]
 [529 265]]","[[  0 240]
 [  0  58]
 [529  77]
 [529  79]]","[[  0 322]
 [  0  80]
 [529 103]
 [529 172]]",[],[],[],"[[  0 238]
 [  0 110]
 [529 119]
 [529 135]]","[[  0 359]
 [  0 161]
 [529 147]
 [529 239]]"
WW182S075G0.mat,gaussian,11,q1,"[[  0 283]
 [  0  57]
 [529  57]
 [529 201]]","[[  0 278]
 [  0  65]
 [529  65]
 [529 214]]","[[  0 276]
 [  0 129]
 [529 157]
 [529 176]]","[[  0 279]
 [  0  63]
 [529  63]
 [529 203]]","[[  0 281]
 [  0  43]
 [529  29]
 [529 216]]","[[  0 266]
 [  0  22]
 [529  41]
 [529 210]]","[[  0 243]
 [  0  60]
 [529  68]
 [529 132]]","[[  0 289]
 [  0  41]
 [529  76]
 [529 206]]","[[  0 275]
 [  0  59]
 [529  59]
 [529 210]]","[[  0 285]
 [  0  86]
 [529  86]
 [529 219]]"
WW182S075G0.mat,gaussian,11,avg_min_intensity,[],[],"[[  0 415]
 [  0 133]
 [529 110]
 [529 304]]",[],"[[  0 211]
 [  0 100]
 [529  91]
 [529 126]]","[[  0 220]
 [  0  96]
 [529 105]
 [529 146]]","[[  0 213]
 [  0  64]
 [529  81]
 [529 119]]","[[  0 285]
 [  0  64]
 [529  92]
 [529 201]]","[[  0 254]
 [  0 107]
 [529 111]
 [529 143]]","[[  0 385]
 [  0 127]
 [529 135]
 [529 249]]"
WW141S150G0.mat,gaussian,3,q1,"[[  0 133]
 [  0  28]
 [529  18]
 [529  49]]","[[  0 171]
 [  0  39]
 [529  16]
 [529  82]]","[[  0 156]
 [  0   4]
 [529   4]
 [529  15]]","[[  0  87]
 [  0  23]
 [529  14]
 [529  41]]","[[  0 212]
 [  0  43]
 [529  23]
 [529  99]]","[[  0 225]
 [  0  68]
 [529  77]
 [529 133]]","[[  0 191]
 [  0  51]
 [529  51]
 [529 102]]","[[  0 240]
 [  0  89]
 [529  89]
 [529 185]]","[[  0 174]
 [  0  35]
 [529  53]
 [529  76]]","[[  0 158]
 [  0  51]
 [529  51]
 [529 121]]"
WW141S150G0.mat,gaussian,3,avg_min_intensity,"[[  0 173]
 [  0  33]
 [529  29]
 [529 117]]","[[  0 204]
 [  0  36]
 [529  45]
 [529 120]]","[[  0 206]
 [  0  49]
 [529  49]
 [529 103]]","[[  0 250]
 [  0  40]
 [529  40]
 [529 104]]","[[  0 206]
 [  0  52]
 [529  52]
 [529 103]]","[[  0 239]
 [  0  40]
 [529  32]
 [529 122]]","[[  0 202]
 [  0  35]
 [529  44]
 [529 109]]","[[  0 308]
 [  0  90]
 [529  94]
 [529 206]]","[[  0 144]
 [  0  30]
 [529  30]
 [529  41]]","[[  0 200]
 [  0  34]
 [529  34]
 [529  98]]"
WW141S150G0.mat,gaussian,5,q1,"[[  0 210]
 [  0  77]
 [529  77]
 [529 155]]","[[  0 222]
 [  0  88]
 [529  88]
 [529 158]]","[[  0 138]
 [  0  32]
 [529  32]
 [529  54]]","[[  0 163]
 [  0   6]
 [529  31]
 [529  52]]","[[  0 174]
 [  0  26]
 [529  40]
 [529  52]]",[],"[[  0 188]
 [  0  34]
 [529  34]
 [529  76]]","[[  0 186]
 [  0  41]
 [529  41]
 [529  79]]","[[  0 117]
 [  0  24]
 [529  24]
 [529  52]]","[[  0 188]
 [  0  59]
 [529  50]
 [529  95]]"
WW141S150G0.mat,gaussian,5,avg_min_intensity,"[[  0 214]
 [  0  58]
 [529  58]
 [529 149]]","[[  0 193]
 [  0  27]
 [529  27]
 [529  80]]","[[  0 258]
 [  0  58]
 [529  58]
 [529 116]]","[[  0 254]
 [  0  60]
 [529  52]
 [529  97]]","[[  0 219]
 [  0  14]
 [529  79]
 [529  96]]","[[  0 312]
 [  0 121]
 [529 121]
 [529 213]]","[[  0 257]
 [  0  75]
 [529  75]
 [529 154]]","[[  0 251]
 [  0 108]
 [529  98]
 [529 118]]","[[  0 217]
 [  0  49]
 [529  58]
 [529 105]]","[[  0 237]
 [  0  41]
 [529  55]
 [529 105]]"
WW141S150G0.mat,gaussian,7,q1,"[[  0 159]
 [  0  35]
 [529  44]
 [529  86]]","[[  0 122]
 [  0  38]
 [529  20]
 [529  47]]","[[  0 206]
 [  0  22]
 [529  50]
 [529 119]]",[],"[[  0 161]
 [  0  31]
 [529  40]
 [529  87]]","[[  0 162]
 [  0  57]
 [529  40]
 [529  77]]","[[  0 213]
 [  0  42]
 [529  50]
 [529  92]]","[[  0 181]
 [  0  49]
 [529  22]
 [529  89]]","[[  0 195]
 [  0  63]
 [529  63]
 [529 103]]","[[  0 222]
 [  0  73]
 [529  82]
 [529 138]]"
WW141S150G0.mat,gaussian,7,avg_min_intensity,"[[  0 286]
 [  0   3]
 [529   3]
 [529 212]]",[],"[[  0 280]
 [  0 102]
 [529 130]
 [529 157]]","[[  0 285]
 [  0 175]
 [529 130]
 [529 178]]","[[  0 296]
 [  0 162]
 [529 153]
 [529 199]]","[[  0 271]
 [  0  53]
 [529  70]
 [529 129]]","[[  0 234]
 [  0  45]
 [529  63]
 [529  74]]",[],"[[  0 283]
 [  0 179]
 [529 151]
 [529 217]]","[[  0 304]
 [  0  61]
 [529  33]
 [529 121]]"
WW141S150G0.mat,gaussian,9,q1,"[[  0 181]
 [  0  58]
 [529  58]
 [529 112]]","[[  0 139]
 [  0  46]
 [529  36]
 [529  60]]","[[  0 169]
 [  0  37]
 [529  37]
 [529  64]]","[[  0 152]
 [  0  23]
 [529  32]
 [529  38]]","[[  0 157]
 [  0  21]
 [529  26]
 [529  26]]","[[  0 202]
 [  0  62]
 [529  53]
 [529 127]]","[[  0 191]
 [  0  30]
 [529  26]
 [529  78]]",[],"[[  0 203]
 [  0  47]
 [529  38]
 [529  70]]","[[  0 171]
 [  0  39]
 [529  34]
 [529  50]]"
